model_tag,condition,condition_family,layer,n_points,centroid_norm,abs_disp_l2_mean,rel_disp_l2_mean,pairwise_l2_mean,pairwise_cosine_distance_mean,cos_to_centroid_mean,cos_to_centroid_std,angular_disp_to_centroid,centroid_to_global_l2,centroid_to_global_cosdist,effective_rank_pr,spectral_entropy,spectral_entropy_norm,top1_pc_variance_share,cov_trace,centroid_to_question_only_l2,centroid_to_question_only_cosdist
base,target_word_shuffle,target_shuffle,4,10,589.3572439703374,500.43519476055326,0.8491202914369191,691.7016424813012,0.49168284426058934,0.7456480431461715,0.1781810037719991,0.2543519568538285,33.86080713189615,0.0014062295714039053,2.354469050131421,1.192124437021883,0.5177330647406244,0.6207517333680211,296036.6578140833,116.4663515779617,0.018539223873238808
base,target_word_shuffle,target_shuffle,5,10,971.8863996930351,460.32024228985154,0.4736358513044741,657.6159451535326,0.21557861362008393,0.8977020631073034,0.06776875804065906,0.10229793689269662,45.927450584273515,0.0009324010767520763,3.505437456031758,1.4668539499162256,0.6370465762066057,0.4524176512718747,257244.26216890276,217.91258044023508,0.012554344439834053
base,target_word_shuffle,target_shuffle,6,10,1105.0538822257427,533.1975843690636,0.48250822240009156,752.7336086389324,0.1835982110134995,0.9123396094074895,0.03722484748373723,0.08766039059251052,70.14041084024433,0.0020108358953865313,3.2502693088394774,1.4148854130113713,0.6144769273962419,0.48141761112541215,339070.9030868209,187.15872123654466,0.013806622385156175
base,target_word_shuffle,target_shuffle,7,10,1078.9017883825118,670.2168063756329,0.6212027949090905,949.5121857501887,0.25953168268717586,0.8716258107905526,0.059929972332241066,0.12837418920944743,145.23087265248353,0.004275703242855866,2.9986761921198974,1.3560935730800274,0.58894395573312,0.5113229486487991,549882.936809376,291.4255327514871,0.018341569652161493
base,target_word_shuffle,target_shuffle,8,10,1994.5651416897845,785.8648345762178,0.39400309277963075,1100.9275681575457,0.09167464974277559,0.9569197811028578,0.020449774301088675,0.0430802188971422,146.6382789064349,0.0012549089380949896,2.2908613499991053,1.1709819268649735,0.5085509892458951,0.630329760715172,775346.6781458496,273.447819600679,0.005657830272893349
base,target_word_shuffle,target_shuffle,9,10,3244.7122851031972,835.0972373506127,0.25737173714434664,1167.250874442959,0.03703934166757374,0.9829768782570042,0.006547355190170173,0.017023121742995806,139.77831068013546,0.0005676106340573028,2.195524524108722,1.1638405879322686,0.5054495451540205,0.6515276835640936,830445.1061480237,352.027292179243,0.002398379538556261
base,target_word_shuffle,target_shuffle,10,10,3473.4573355579046,1179.6924767179316,0.33963062238921954,1609.5331551446352,0.038838721925902174,0.9816609889218606,0.0032301071570819766,0.0183390110781394,185.39642590566947,0.0006508499059133532,1.5179978038963735,0.7800448037158138,0.3387691538910831,0.8057139474873004,1701858.3778692011,434.2829232488436,0.0024521891246842564
base,target_word_shuffle,target_shuffle,11,10,6448.707700431629,1307.3965405563117,0.2027377579028437,1877.6656774008834,0.013674760960609501,0.9937682473014109,0.00246320108825579,0.00623175269858911,485.2918020527579,0.00024766970210088335,1.470252006160943,0.7508223024434608,0.3260779828410894,0.8195896306515054,2423135.593259738,862.708165303403,0.0009619068043575929
base,target_word_shuffle,target_shuffle,12,10,7055.973243273349,1334.6330874120106,0.18914939745333537,1965.9217625637307,0.013647903043304349,0.9937990096624324,0.0026185779976368316,0.006200990337567602,320.8659259027583,0.00023539044591325275,1.5277291236626076,0.8049370807115481,0.34957973243233775,0.8028295846525216,2754024.8764013676,567.135533460367,0.0009420515968477927
base,target_word_shuffle,target_shuffle,13,10,7790.886975902579,1404.300466199774,0.18024911291144546,2118.7963250161874,0.013341819143079211,0.9939530963148933,0.003207761440500821,0.0060469036851067415,620.0303985645618,0.0002425546396337408,1.6376155261374634,0.8936800558099792,0.38812031682526404,0.7728680852556304,2944015.5944596184,1082.82827083875,0.0008971544470030013
base,target_word_shuffle,target_shuffle,14,10,13637.78828646647,1528.4302221724881,0.11207317418831275,2360.410818083831,0.005297165734407991,0.9976093269457744,0.001054823294013903,0.0023906730542255783,869.0217420620965,0.0001013981736436298,1.6519775218094173,0.9175296586115406,0.3984780677175665,0.7695012954709364,3627554.3305772673,1313.7665057731276,0.00034478951049266016
base,target_word_shuffle,target_shuffle,15,10,18421.520110834168,1890.0055525435487,0.10259769775633162,2917.498626499181,0.003317142339895645,0.9985040009443462,0.0007301337751961009,0.001495999055653785,744.4475544327325,6.193567194001659e-05,1.4786101637751017,0.7765684888455398,0.3372594095255648,0.8173959539168136,5346644.284820224,1167.0450280126126,0.00025080497973917204
base,target_word_shuffle,target_shuffle,16,10,23065.958315557677,2203.8572260671904,0.09554587743188274,3280.8428270967684,0.002595809970592179,0.9988290128481332,0.0006088619100754542,0.0011709871518668091,655.1178762921091,4.8355319673731856e-05,1.4001389994249263,0.7119120773244508,0.3091794867822901,0.841904167629475,6741510.730969453,1223.0580244932644,0.00020487905476973545
base,target_word_shuffle,target_shuffle,17,10,26216.323367191824,2440.7282906061896,0.09309956458885522,3778.1794154292133,0.0022912890684719652,0.9989670721621067,0.00038053820705804165,0.001032927837893327,948.463629383601,5.082953317225858e-05,1.3827061008807908,0.6974988821531679,0.30291991565280735,0.8475380106566952,9173218.707918474,1495.805508295294,0.00024991824134390495
base,target_word_shuffle,target_shuffle,18,10,30941.486210435258,3038.943371654307,0.09821581778542363,4609.672117412739,0.0022377308778483416,0.9989904847567332,0.00044060122447987815,0.0010095152432667565,1012.0926506450013,5.4409884897688165e-05,1.3000885854507176,0.6072920552620275,0.26374358850398316,0.8753738522258754,13936605.924675152,1107.9040250588002,0.00021663533279558944
base,target_word_shuffle,target_shuffle,19,10,36153.87552001029,2886.172496515341,0.07983023825254681,4203.165497149898,0.0019248864939412247,0.9991324416650169,0.0003245240955724594,0.0008675583349830873,505.96041972654893,5.0354206794556156e-05,1.4863818945100957,0.82373550918321,0.35774378618603353,0.8165990647489172,10895949.837894835,741.2758416208317,0.00020756560149715053
base,target_word_shuffle,target_shuffle,20,10,38280.58911485809,3355.614283649743,0.0876583762486379,5152.491686705445,0.0019131214998848586,0.9991374460379161,0.0003341507868336837,0.0008625539620839007,894.7070406018871,4.787503126446602e-05,1.3192485100569804,0.6321456012752826,0.27453734639326843,0.8687602117376667,18219516.746447966,1194.974909027294,0.00020966908621355973
base,target_word_shuffle,target_shuffle,21,10,41787.142843855734,3117.2432843290508,0.07459814364377873,4760.209327729591,0.0018368548257917969,0.9991723578779041,0.0003330070935384828,0.0008276421220958508,680.2696814949327,4.282582640724453e-05,1.501642593926148,0.830697297102118,0.36076725226339595,0.8118812929729095,14143387.356924186,1015.3219775915044,0.00018929577839299494
base,target_word_shuffle,target_shuffle,22,10,46705.318683740945,5195.421447339684,0.11123832560740698,7373.454285312076,0.0019007849915301195,0.9991421458076457,0.0003915972942652808,0.0008578541923542904,1138.285912082099,4.258207698393246e-05,1.2033889467021057,0.4680781023892624,0.20328373696740196,0.9107883725499919,35982392.672505476,1267.0297223476193,0.00017575601929009643
base,target_word_shuffle,target_shuffle,23,10,54373.264100863445,7052.196099125698,0.1296997010524095,9702.026945492064,0.00205370380981776,0.9990716624748657,0.00042503297495667376,0.0009283375251343262,997.4943440309784,5.005922602507873e-05,1.1542708906063954,0.3828906353988106,0.16628729012613333,0.9302840361386429,64947206.33675134,1492.0379714131006,0.00025733139834926977
base,target_word_shuffle,target_shuffle,24,10,59336.435581218386,9256.876986270538,0.15600662384918507,12458.559504962574,0.002517492247616598,0.998858473098951,0.0005910228858400229,0.0011415269010489615,1935.0324534754202,7.38930612170785e-05,1.1163140813193082,0.3131425001227775,0.13599605985271063,0.9462176807953353,105151660.29388106,1646.169032689736,0.00027366942539808203
base,target_word_shuffle,target_shuffle,25,10,63190.47660731485,9855.06895641395,0.1559581361865079,13308.063807233322,0.0027771834476360596,0.9987391522003811,0.0006480353214426673,0.0012608477996188805,2577.603320880709,7.042515758737267e-05,1.120220679193823,0.3205645467669662,0.1392194137547103,0.9445447375673228,121383017.12455092,3742.1558246175846,0.00026738642445234273
base,target_word_shuffle,target_shuffle,26,10,63495.40265244348,9430.360656484894,0.14852036938964097,13021.490482954687,0.00348645383872874,0.9984178201984024,0.0007855776914488875,0.001582179801597583,3184.1107192936665,7.27410624573599e-05,1.1712631125513555,0.4142295649938923,0.1798976143180318,0.9234322104702288,117931914.25816312,4550.822190718673,0.00033279134538899413
base,target_word_shuffle,target_shuffle,27,10,65680.45259203581,11340.148848434808,0.1726563749320125,15822.223985325838,0.004934960879441277,0.9977527626278704,0.0011775669557058644,0.002247237372129618,3158.2344867876354,7.317291344854926e-05,1.1748830529722765,0.4183093371224305,0.18166943684087866,0.9219522928952115,173699740.98078847,4771.27872622305,0.00033452139171519235
base,target_word_shuffle,target_shuffle,28,10,67276.31444853985,9787.881903339254,0.1454877839782094,14013.237935953153,0.006395686163284286,0.9970998765832488,0.0013548897758358077,0.002900123416751166,2963.414087090834,9.967852371917107e-05,1.3879868422765165,0.7054506338566151,0.3063733175390792,0.8458543961004336,130147826.27601606,4778.834411234262,0.00041907381749650696
base,target_word_shuffle,target_shuffle,29,10,71308.10976891256,10387.74871757694,0.14567415615475446,14959.477431942261,0.007709173112567445,0.9965054308966147,0.0015848651813150751,0.0034945691033853032,2978.7011836805873,0.00011073258106064632,1.5109546989642015,0.8328085150265129,0.36168414255805587,0.8089637725921985,142426964.5093226,4552.211273877378,0.000466385820094839
base,target_word_shuffle,target_shuffle,30,10,70250.17845472206,11095.970360249252,0.15794935478207892,15965.90436587996,0.009608565042893605,0.9956380183721439,0.0022544393951557154,0.00436198162785606,3086.992918765328,0.00013046346272371778,1.5265008966781202,0.8480555444966614,0.36830584332235766,0.8047273128619745,162269786.92254156,5154.008325942612,0.0005266015761240528
base,target_word_shuffle,target_shuffle,31,10,72177.48844444953,12312.546914954417,0.17058707888444483,17683.645300943852,0.009802671404862216,0.9955438609136333,0.0023597055889819658,0.004456139086366662,3256.516107271678,0.0001216397110028744,1.4358954774750439,0.7615581069046201,0.33074048347736323,0.8312411700972587,198848478.27836496,6951.372806638592,0.0004990786877203668
base,target_word_shuffle,target_shuffle,32,10,73393.29404118693,12902.559615913844,0.17580025238645333,18473.645383060742,0.012387301838991324,0.994368479691629,0.0034240884926685375,0.005631520308370996,3019.696352209328,0.00013382147346330253,1.5451202397769168,0.8609891435256851,0.3739228340118119,0.79952497695798,212958422.09559736,6882.896662595084,0.0005412076702899782
base,target_word_shuffle,target_shuffle,33,10,74849.56598113573,13692.251006954108,0.18293026589365866,19523.654519145435,0.014542673947565891,0.9933871918762561,0.004200825262212272,0.006612808123743874,2982.4873191602287,0.0001407861008236866,1.6277440154258291,0.9237904960304205,0.40119711486067944,0.777319816431782,234573083.98939633,7040.744722318658,0.0005586091514430125
base,target_word_shuffle,target_shuffle,34,10,77941.99528391758,14373.818154708939,0.18441686156929585,20473.313175026422,0.016232437000239686,0.9926203006844713,0.004548553017028743,0.007379699315528732,3161.9159587426557,0.00015010993330655253,1.7490165684313232,1.0077928756077152,0.43767888477784095,0.7472367005030871,252652282.35538822,7371.261506599359,0.0005979479412124844
base,target_word_shuffle,target_shuffle,35,10,87316.14762768373,14908.125106069376,0.1707373207718423,21373.174511685203,0.01684306548076337,0.992355459064821,0.0049990637696759104,0.007644540935178967,3414.8213806628746,0.00012958841633659013,2.0135600074511433,1.1552375695750992,0.5017133017537895,0.6899503208895226,268657942.62408483,7554.960245640885,0.0005513780333804563
base,target_word_shuffle,target_shuffle,36,10,88820.07579657991,16085.400409416568,0.18110095341796534,23130.668744939267,0.019005092183271708,0.991368072895009,0.005696397791784245,0.008631927104991055,3312.9338170809815,0.00014549488324377968,2.0629068706646656,1.175821049648146,0.5106525935678793,0.6796494134408964,313698116.2713328,8020.752131066137,0.0006071854371084706
base,target_word_shuffle,target_shuffle,37,10,97700.3156134042,18757.082299155758,0.19198589258786736,27123.697491783798,0.01887627697394715,0.9914203104900405,0.005829246709401799,0.008579689509959465,3671.3082269827128,0.0001412684023959221,1.8979674187476,1.0781808266856856,0.4682479835234795,0.7114770390273288,439239210.7990655,8685.91625956933,0.0005864549234531058
base,target_word_shuffle,target_shuffle,38,10,103968.84084518382,19941.941048797256,0.19180689990082767,29062.126332426295,0.01960102665886663,0.9910897802082961,0.006656627377894331,0.008910219791703922,4005.399941066033,0.00012982373698211536,1.9213292399272797,1.0853587786980972,0.4713653284738362,0.7061800624104007,506226280.40887874,9431.838300910933,0.0005381332495216773
base,target_word_shuffle,target_shuffle,39,10,110761.3261092428,21176.96939484139,0.19119461764077073,30875.180399203502,0.02077652877492496,0.9905555241316211,0.007365945979814108,0.009444475868378932,4270.727931539113,0.00012159842219661154,2.0103489673475754,1.1295978975563126,0.49057813367822123,0.6877841047370851,567921882.6487942,9633.91409822926,0.0005163037467721399
base,target_word_shuffle,target_shuffle,40,10,120850.75208127909,22880.92178401568,0.18933205950283988,33340.78513905632,0.022089857022182857,0.9899591899365847,0.007849651271388973,0.010040810063415284,4541.632309002791,0.00011461215545816028,2.1543865561305546,1.184788533527077,0.5145471223330553,0.6582820158990922,656960307.1533198,9734.84156655622,0.0004901759252531335
base,target_word_shuffle,target_shuffle,41,10,136650.1787331005,22678.65404086763,0.16596139318019218,33522.87604400312,0.01993323713386688,0.9909652496807044,0.006184080178299365,0.00903475031929557,4919.86056361168,0.00010578093428414981,2.7101870033389854,1.3601666557874519,0.59071287307729,0.5604633510480477,651687857.0807613,9421.630271966502,0.0004538351014957698
base,target_word_shuffle,target_shuffle,42,10,149223.48822844695,26153.76174133755,0.17526571756115653,38699.83243597733,0.02061322595876641,0.9906469748158733,0.007230728757505644,0.009353025184126729,5067.4481936646625,0.00010032205110754866,2.3936836205588503,1.266255488862956,0.5499277714928863,0.6134842157434413,880664081.5939573,9766.10621352024,0.00042832346216237216
base,target_word_shuffle,target_shuffle,43,10,154724.47386195487,27138.645241987106,0.17539982243662497,40241.09529157625,0.022558970958129816,0.9897616317550962,0.007865080231027924,0.010238368244903762,5242.725070098006,0.00010568524991605432,2.581365959777778,1.3207963086987924,0.5736145485860694,0.5805953736098981,951893267.3083447,9583.004995069989,0.0004463984341717131
base,target_word_shuffle,target_shuffle,44,10,166935.9112284935,30295.76299545257,0.18148140069146207,44647.835795786814,0.02320543004328517,0.9894560743831395,0.009039179242210703,0.010543925616860461,5287.185095000996,0.00010370948877569397,2.3443767816511922,1.245999736292861,0.5411308099248964,0.6219448125900943,1188390190.6115367,9725.87913756199,0.00044446338056625123
base,target_word_shuffle,target_shuffle,45,10,179876.53630182368,31667.485185701913,0.1760512284524174,46258.315176456126,0.02390969747266175,0.9891363529547773,0.00942381032278328,0.01086364704522269,4788.624386262701,0.0001080865274643017,2.4490414681058694,1.2972173780095282,0.5633743490985428,0.607044037207397,1266836436.6110797,9044.33645869374,0.0004651091959244624
base,target_word_shuffle,target_shuffle,46,10,189373.1464666228,31597.440473852832,0.16685280391336746,45614.92814051616,0.02298869706440814,0.989571344307306,0.00824880157389592,0.010428655692694022,4600.919649709132,0.00013240823902771481,2.728649349211504,1.3987398864977907,0.6074650143239713,0.5682184952505476,1190655332.4531345,8634.697297793859,0.0006048641298751489
base,target_word_shuffle,target_shuffle,47,10,211676.46937009593,32953.21044969583,0.15567724909508157,47492.09046737349,0.01990100476924233,0.9909864818690387,0.006584754167162964,0.009013518130961296,3979.119263570882,0.00012508713711001374,3.0032294316058095,1.4755581964354416,0.6408267824390268,0.5332381676899259,1265727203.6938934,7752.252243827121,0.0005876992944189308
base,target_word_shuffle,target_shuffle,48,10,113.50696087049973,80.3469112201466,0.7078588890404158,119.82692190701184,0.3784381807019091,0.8109556119546777,0.13545829000186696,0.1890443880453223,10.427554860322294,0.0037660152946330516,4.143723068299714,1.6348682949289344,0.7100142791262142,0.355302425294747,8286.685361028653,20.62971118303782,0.01473443417432585
base,target_sentence_shuffle,target_shuffle,0,10,33.10863497389326,47.6450022176564,1.4390506360417419,65.50036864607243,0.7707816136393445,0.5534406448713828,0.3511671860666215,0.4465593551286172,0.0,6.072919944699606e-14,3.6665594210805623,1.4604499442481123,0.6342653518828668,0.44082950208445343,2758.6194915366705,0.0,6.072919944699606e-14
base,target_sentence_shuffle,target_shuffle,1,10,785.5077816997139,519.1793272526529,0.6609474016020959,698.2056867628781,0.3564864248524447,0.8188415110078721,0.1814801821410043,0.18115848899212794,19.402356492181667,0.0003001651802495564,1.7998006575662115,0.9298299405064566,0.403820012270383,0.7302744023489915,314661.6704225794,89.86442140850731,0.006537071025669805
base,target_sentence_shuffle,target_shuffle,2,10,780.7574100131385,494.08520930937414,0.6328280756260246,668.2425691724079,0.34093284595290746,0.8289872054914211,0.16306242636405505,0.17101279450857887,23.64559650855957,0.0003741099238782075,1.9926294221171719,1.0239193623151899,0.44468252896738336,0.686919970322578,287117.0534229211,98.91276090457218,0.007993964897263672
base,target_sentence_shuffle,target_shuffle,3,10,782.0081129768114,509.4172192122962,0.6514219107946788,702.1446617746642,0.36023137249926823,0.8197587250827338,0.15311419037879934,0.18024127491726616,34.242917307503646,0.000955188977250887,2.14630041928345,1.115052635447226,0.48426120660640853,0.6585227691111473,307025.413022008,128.41263895312676,0.013573076646901883
base,target_sentence_shuffle,target_shuffle,4,10,606.752901118787,513.0357948818697,0.8455432086700964,708.8401774471787,0.48942251790496044,0.7470317285782935,0.1757972994173501,0.2529682714217065,33.072665017581876,0.0014616661960829003,2.360254370001931,1.1951368392961164,0.5190413344255967,0.6201107400085983,310792.37779982935,132.43204897643707,0.02381757428490172
base,target_sentence_shuffle,target_shuffle,5,10,973.1096609216481,470.9676196352997,0.48398206137347155,673.1259929618377,0.22197181621215717,0.8944691198986648,0.06838093884872364,0.10553088010133516,44.416387593667,0.0008821441373354499,3.554804415340263,1.4725510116531484,0.6395207786820134,0.4451990777555186,269484.5025454808,228.89532560431687,0.014961247732871441
base,target_sentence_shuffle,target_shuffle,6,10,1105.4769067477491,514.783407217524,0.46566635998936184,732.4715525679761,0.19018564250931752,0.9098278279546845,0.04499363185607278,0.09017217204531547,45.78880283078269,0.0008462608372115099,3.5987298456266976,1.4776911462646687,0.6417531107800365,0.43783805744496307,320051.22785811755,184.0160554565851,0.01334211889346082
base,target_sentence_shuffle,target_shuffle,7,10,1204.2801523705314,699.6443221423694,0.5809647537287513,987.5681348441408,0.22335462353852387,0.8905593082521983,0.047037162182409505,0.10944069174780169,58.1811642549503,0.0009824038076535757,2.90273399402165,1.3336578797313599,0.5792002579141202,0.5272625408077665,602904.1796232301,207.18904375914002,0.012851002343827633
base,target_sentence_shuffle,target_shuffle,8,10,2136.7949290429847,887.2178571824786,0.4152096418442177,1226.815292546507,0.08380744823850406,0.9601049637742662,0.012733084137008107,0.03989503622573376,68.04874803790959,0.0003603692695661742,1.9733341087903693,1.051192978158614,0.45652730982973155,0.693968223595304,964003.6826963038,205.43142893172157,0.004539305361620505
base,target_sentence_shuffle,target_shuffle,9,10,3293.141118626922,1010.230842990223,0.30676816042776794,1382.9540792909609,0.03833161359029647,0.9821640822113558,0.00538121072318138,0.01783591778864424,72.98618276242854,0.00018097715136966563,1.7656665697413378,0.9556029034011323,0.4150130678378379,0.7413845145186552,1211936.3050535908,302.96946123773233,0.001974619782824427
base,target_sentence_shuffle,target_shuffle,10,10,3588.926400450445,1447.7719071490742,0.4033997205870158,1952.6890256547877,0.04020252638959575,0.9804902730194357,0.0033531761621289364,0.0195097269805643,71.99025839369864,0.00018630979030953565,1.350055193477999,0.621008869229292,0.26970072511925963,0.8577181523378257,2536396.3762054555,328.0941617449013,0.0018943337829719908
base,target_sentence_shuffle,target_shuffle,11,10,6924.616392897304,1767.754064434493,0.25528548646358346,2445.8373914212907,0.012630336499160176,0.9941832770772432,0.0016035414638159713,0.005816722922756812,80.72267826710946,6.605913304358335e-05,1.272233284704124,0.5430613250853376,0.23584853681963006,0.8848429904806638,4016348.391722935,426.2951135622519,0.0007052138342360514
base,target_sentence_shuffle,target_shuffle,12,10,7466.851498770877,1773.7757909792047,0.2375533772529408,2487.5584732118336,0.013026506956870448,0.9940337488993402,0.001961813501374164,0.005966251100659847,164.51125341979363,9.146908203827575e-05,1.3422150697733288,0.632221918894226,0.27457049071404754,0.8605949037140547,4090397.5479699764,311.742197395298,0.0008327439459084873
base,target_sentence_shuffle,target_shuffle,13,10,8516.791654582536,1874.7786025629139,0.22012732946850616,2680.170405836571,0.011614810603367255,0.9947016656121568,0.001986121971123557,0.005298334387843218,172.13630438147624,8.550759310654854e-05,1.3521249896705856,0.6478228088446822,0.2813458711323106,0.8573638584685411,4722538.690661981,447.8045129276131,0.0007423068669413224
base,target_sentence_shuffle,target_shuffle,14,10,14853.414688436806,2212.1572974416217,0.14893257502355722,3225.1593093444494,0.00478466523158054,0.9978348145571418,0.0007883721080628815,0.002165185442858153,394.1485849698763,4.294750638556e-05,1.286881357665836,0.5751469239541642,0.2497831353569227,0.879771736166637,7167752.911289472,383.69639033941564,0.00032835887404214503
base,target_sentence_shuffle,target_shuffle,15,10,19529.28545061639,2685.720572048196,0.13752272600242157,3885.857167361033,0.0031887284277201185,0.9985595241615066,0.0005865729276895443,0.0014404758384933825,421.54194672239873,3.084447824386327e-05,1.2253233768760938,0.49030571868437695,0.212937068070233,0.9022651758002505,10496228.14587638,437.0515048128494,0.0002501199329976167
base,target_sentence_shuffle,target_shuffle,16,10,24154.321403009122,2148.517060781293,0.0889495931156084,3258.1658670806164,0.0025112356701537516,0.9988682317710253,0.0004764574886582433,0.00113176822897465,503.9322431625481,2.4856011722307336e-05,1.5425276194307835,0.8518144524866604,0.36993831632039625,0.7998041919704251,6429910.495952003,489.4220235400558,0.0002037698906376395
base,target_sentence_shuffle,target_shuffle,17,10,27278.11103290616,3146.6951781241796,0.1153560513896382,4664.060393141492,0.0022375184969918157,0.9989902218107538,0.0002982022088858415,0.001009778189246191,244.3770324094313,2.4694608157349585e-05,1.2386692279669669,0.5192877456783656,0.22552380246809334,0.8974158516795099,13916002.964458711,668.9293784430988,0.0002343443273943313
base,target_sentence_shuffle,target_shuffle,18,10,32821.874580373704,2970.5684345029754,0.09050575180368485,4671.362407565765,0.0020008951475678468,0.9990979474575387,0.00033190540476125735,0.0009020525424613401,958.1212019485063,3.170465493262942e-05,1.31880001417121,0.6288558598004634,0.2731086298238662,0.8688994440140496,14339124.952328155,1208.8248339639192,0.00023439811996517346
base,target_sentence_shuffle,target_shuffle,19,10,36831.42028987633,3445.8693226895557,0.09355787247869735,5562.254030235407,0.0019091744898484123,0.9991390365452169,0.0002852825941387593,0.000860963454783148,434.54102221252936,3.0525371568335125e-05,1.2376188090712263,0.5180647497133938,0.22499266206911617,0.8977697359920929,22103393.739585295,972.9001512520557,0.00021895710233310606
base,target_sentence_shuffle,target_shuffle,20,10,39674.36358285457,4224.398637186785,0.10647678389004772,6873.361886509297,0.0018323287517008487,0.9991730534689097,0.0002861055562134804,0.0008269465310902779,665.5139934381157,3.3180359621742817e-05,1.1584325135616154,0.388509142592623,0.16872737679693978,0.9285750087065917,34958337.14732614,978.1915550186014,0.00022745008214608564
base,target_sentence_shuffle,target_shuffle,21,10,43040.85228932476,4199.470149895503,0.09756940038422705,6796.060820870548,0.0018080920479453249,0.9991844993733288,0.0002741196165407974,0.0008155006266712395,769.8469395206889,2.975433703389374e-05,1.1992708434207173,0.4572482585938649,0.19858039556718665,0.9123265580209945,33489416.161003187,1086.3227784131072,0.0002063942418359943
base,target_sentence_shuffle,target_shuffle,22,10,48444.89237393787,5423.854456422508,0.11195926320894056,8701.304124653752,0.0018668705472480562,0.9991570381219761,0.0003457306183009601,0.0008429618780239068,777.694922722883,2.8401692775958942e-05,1.1506611997146283,0.3735023109718692,0.16220999263319516,0.9317355815374041,53983600.06569063,1261.5177804747964,0.0001949176346943693
base,target_sentence_shuffle,target_shuffle,23,10,56034.86778358635,7285.987562718683,0.13002596152913354,11296.719809991991,0.0020948795448703142,0.9990531048653543,0.0003828882251226102,0.0009468951346457422,961.0573801311114,3.8406075950070395e-05,1.1359749462255795,0.34400129130992374,0.1493978625834929,0.937794588665777,88274503.45246977,2847.950381985127,0.00029760268828737946
base,target_sentence_shuffle,target_shuffle,24,10,62460.15602452328,8985.58220113695,0.1438610271419912,12772.592214001515,0.0025116818952078193,0.9988617506608449,0.0004885158960127446,0.001138249339155073,1536.3412041748409,7.656719063109385e-05,1.136791613167522,0.35002585443085193,0.15201429710278988,0.937516887218213,112623777.78631347,2835.546945558846,0.00039291653237205626
base,target_sentence_shuffle,target_shuffle,25,10,65749.82953242915,8889.977080083005,0.13520912743504965,12464.685251706112,0.0028452536381308622,0.9987106269690657,0.0005680766724947143,0.0012893730309343487,809.8233569090304,7.485812253160695e-05,1.171683358715961,0.4111679499580102,0.1785679718022362,0.9232017412706784,113037101.9715463,2008.431309557624,0.00037429072367756167
base,target_sentence_shuffle,target_shuffle,26,10,66208.02079847817,8752.465797506356,0.13219645734686478,12421.535322433547,0.0034657223464140685,0.9984302672794534,0.0006917124041800226,0.0015697327205466127,949.1078771153248,8.635868581818862e-05,1.22924081655818,0.5006279316902652,0.21741994821972024,0.9007873310850362,111952535.22059308,2540.618306740183,0.0004648449271827948
base,target_sentence_shuffle,target_shuffle,27,10,67802.5030865913,10485.944464879012,0.1546542382290415,14962.684108012516,0.004914934496441791,0.9977676924536173,0.0010359006148785053,0.002232307546382706,1336.665666331902,9.893827800677713e-05,1.2326225418726466,0.5060218370483109,0.2197624915526279,0.8995275066473281,162720107.41386464,3190.5950372258167,0.0005071905039908398
base,target_sentence_shuffle,target_shuffle,28,10,69143.51313361859,9846.858425168648,0.1424118905578282,14194.093948075191,0.006470241893750791,0.9970696647786843,0.0011972957671225796,0.002930335221315694,1460.4646504808386,0.000130247393054006,1.4604479653006428,0.7699671139872961,0.3343924688516548,0.8228853420992488,139004829.2012339,3519.925771261906,0.0006357495784534706
base,target_sentence_shuffle,target_shuffle,29,10,73477.99592215191,10593.2662840529,0.14416923258598668,15363.67232209612,0.007742432485593528,0.9964943618581146,0.0013672638183440987,0.0035056381418854254,1396.1015776430431,0.00014535494060907705,1.5999436394878415,0.8940574582663846,0.38828422062953766,0.7834717387440673,155882306.44141978,3333.877314233945,0.0007136940512553203
base,target_sentence_shuffle,target_shuffle,30,10,72422.6381344126,11253.621201491376,0.15538816993389895,16260.267762640171,0.009499888224688965,0.995692481622154,0.0019255067810804755,0.004307518377846042,1533.9968971618907,0.00017734645857003795,1.6197628589091928,0.9135845367592687,0.39676472306668886,0.7786402960438015,173290584.5297957,3857.4440483727108,0.0008355545875488035
base,target_sentence_shuffle,target_shuffle,31,10,73684.608026936,12125.055943387886,0.16455344295182348,17601.36106136696,0.009900918975199489,0.9955060104788199,0.002059494550336421,0.004493989521180075,2083.5649386386654,0.00017771545193445704,1.5472667941540368,0.8585684635338624,0.3728715460489097,0.7985773528117468,200463488.79343906,5881.3652457197995,0.0008063757201196564
base,target_sentence_shuffle,target_shuffle,32,10,74596.41911040092,12718.860309191481,0.17050229033605313,18459.110718719134,0.01260922536518342,0.9942744998921704,0.003143765136420635,0.005725500107829573,2149.379367213444,0.00019302816817401425,1.681144159524751,0.9627411385775319,0.41811316398547593,0.7634932919710079,213160210.4675126,6125.074033666794,0.0008775997131736935
base,target_sentence_shuffle,target_shuffle,33,10,75924.76123510796,13589.578024627714,0.1789874318148508,19759.31999276501,0.014711739746973115,0.9933173977293844,0.003863097906750291,0.0066826022706155674,2242.5950585551827,0.00020439120637949504,1.7570473891591898,1.0102304383240315,0.4387375048148302,0.7449871844788598,238242099.5429696,6415.301416274753,0.000914048233538467
